subject_id,session_num,run_num,trial_idx,pre_pow_05_3hz,pre_pow_8_12hz,post_pow_05_3hz,post_pow_8_12hz,delta_pow_05_3hz,delta_pow_8_12hz
BAP103,3,3,9,,,0.02101678156246521,0.0006645609493991094,,
BAP103,3,3,10,,,7.9567297987505e-05,1.0809591996956809e-06,,
BAP103,3,3,11,,,0.02553413230946774,8.832871784273937e-06,,
BAP103,3,3,13,,,0.011818849267258047,3.4820199561436626e-05,,
BAP103,3,3,14,,,0.006538198242026592,2.599942804638473e-05,,
BAP103,3,3,15,,,0.007517246556262642,4.304465414493091e-05,,
BAP103,3,3,17,,,0.01405368035273083,6.831742798453717e-06,,
BAP103,3,3,18,,,0.1437652604255997,0.0003276977431751059,,
BAP103,3,3,19,,,0.013829694873375048,3.287853420891936e-05,,
BAP103,3,3,20,,,0.019317627734943554,2.5368924086943174e-05,,
BAP103,3,3,21,,,0.07474802379347614,0.0006296863610119956,,
BAP103,3,3,22,,,0.014001365318381179,7.577451058962639e-06,,
BAP103,3,3,26,,,0.002674738874782063,4.8128800232711425e-05,,
BAP103,3,3,27,,,0.0689041255453272,0.00022006288394988644,,
BAP103,3,3,28,,,0.06709206948338658,0.0004963248159502782,,
BAP103,3,3,29,,,0.0033680916676501003,2.5261157017075632e-05,,
BAP103,3,3,30,,,0.01760961231429415,3.0977385864648866e-05,,
BAP103,3,4,1,,,0.07339685415869755,0.00042055054960728265,,
BAP103,3,4,2,,,0.01828135607301721,2.3125603937727105e-05,,
BAP103,3,4,4,,,0.008876610488284038,2.0012750546098935e-05,,
BAP103,3,4,6,,,0.09116900844857719,0.0001436723531390237,,
BAP103,3,4,7,,,0.005761423470769607,3.439562191461431e-05,,
BAP103,3,4,8,,,0.00325893232511201,1.747115890820741e-05,,
BAP103,3,4,9,,,7.825150281971667e-05,1.2398507736926161e-06,,
BAP103,3,4,10,,,0.004642987185745811,4.293706536861638e-05,,
BAP103,3,4,11,,,0.012997284631732402,3.244571987325683e-05,,
BAP103,3,4,13,,,0.14480422848851002,0.000564118663707353,,
BAP103,3,4,14,,,0.02414828747551359,0.0001885503169638278,,
BAP103,3,4,15,,,0.017670604635934763,0.00030839980099764104,,
BAP103,3,4,16,,,0.008544864137891827,3.4672088264136973e-06,,
BAP103,3,4,17,,,0.006106514488661533,1.520825062944858e-05,,
BAP103,3,4,19,,,0.0027724315356980507,1.2776352120286169e-05,,
BAP103,3,4,20,,,0.05623401090527959,0.00023958927868040816,,
BAP103,3,4,21,,,0.00018036254290231712,1.4526814493800279e-05,,
BAP103,3,4,22,,,0.018941079370382825,0.00017446287018500954,,
BAP103,3,4,23,,,0.010084839861519007,2.563818968362201e-05,,
BAP103,3,4,24,,,0.010813765256667699,5.538919076781734e-06,,
BAP103,3,4,25,,,0.010457612829066343,4.934619219334787e-06,,
BAP103,3,4,26,,,0.007058063537674766,1.8005156710546677e-05,,
BAP103,3,4,27,,,0.0008136271862784256,1.76097406722783e-05,,
BAP103,3,4,28,,,0.006484565541489197,0.0003270481645157062,,
BAP103,3,4,29,,,0.0009579205378017751,1.1566231381600495e-05,,
BAP103,3,4,30,,,0.1811610262655855,0.00013742628787830893,,
BAP103,3,5,1,,,0.00026524150393817465,6.419411442450068e-10,,
BAP103,3,5,2,,,0.016890678761793888,4.067355144436158e-05,,
BAP103,3,5,3,,,0.11264170172043195,0.0020580782043264755,,
BAP103,3,5,4,,,1.3526029980630217e-34,1.7469553391100414e-35,,
BAP103,3,5,5,,,0.005376862177420331,1.5382531089634445e-05,,
BAP103,3,5,6,,,0.0008976453584732228,8.376730276367285e-06,,
BAP103,3,5,7,,,0.29100802479534954,0.00042129028972004705,,
BAP103,3,5,8,,,0.003597855634710054,1.0230512437518776e-05,,
BAP103,3,5,9,,,0.07938945632580849,0.0004854066786693606,,
BAP103,3,5,11,,,0.010251148973638324,1.7591026435633645e-05,,
BAP103,3,5,12,,,0.0007228665454822642,5.489016946797548e-06,,
BAP103,3,5,13,,,0.0035076560112482992,0.00018318759746515924,,
BAP103,3,5,15,,,0.21769042470921737,0.00016331566294568812,,
BAP103,3,5,17,,,0.009174161786990646,2.3428665208204292e-05,,
BAP103,3,5,18,,,0.014044307817859703,9.330895838443646e-06,,
BAP103,3,5,22,,,0.14180150955772658,0.0012173247739689131,,
BAP103,3,5,23,,,0.00709400085379041,2.2817692451491395e-05,,
BAP103,3,5,24,,,0.23190557916023186,0.001528460906734189,,
BAP103,3,5,25,,,0.011982225583066792,1.0738153671657015e-05,,
BAP103,3,5,27,,,0.0074133270508256865,2.458502262551394e-05,,
BAP103,3,5,28,,,0.014519108440208647,9.74910821001477e-06,,
BAP103,3,5,29,,,0.021981216697309562,2.6037743228045356e-05,,
BAP103,3,5,30,,,0.007293474541772101,1.68173849930542e-05,,
BAP104,2,1,1,,,0.04968640106434273,0.0003233466790228642,,
BAP104,2,1,2,,,0.009573079825434101,4.405254017139902e-05,,
BAP104,2,1,3,,,0.007246139433896949,5.679155430814628e-05,,
BAP104,2,1,4,,,0.0018077023245573237,4.197086271287122e-06,,
BAP104,2,1,5,,,0.001688036033868574,3.779417801696116e-05,,
BAP104,2,1,6,,,0.021794858000868864,9.187327800035637e-06,,
BAP104,2,1,7,,,0.5241228369596616,0.0002055816310931609,,
BAP104,2,1,8,,,0.0502013647895371,0.0005153490516137682,,
BAP104,2,1,9,,,0.011000590414315092,9.593923874929798e-05,,
BAP104,2,1,10,,,0.018048032820030542,1.8275164845213438e-05,,
BAP104,2,1,11,,,0.7716910354955266,0.00022920443632220034,,
BAP104,2,1,12,,,0.03566596824022677,2.493847625309291e-05,,
BAP104,2,1,13,,,0.03894384338268512,1.5434317969695707e-05,,
BAP104,2,1,14,,,0.02347230714005133,1.5749545741550662e-05,,
BAP104,2,1,15,,,0.0177723565065347,3.062858962293244e-05,,
BAP104,2,1,16,,,1.2509617338056311,0.000695269795848885,,
BAP104,2,1,17,,,0.03144910482516471,1.839150670538531e-05,,
BAP104,2,1,18,,,0.03216556026240342,2.6161194540900583e-05,,
BAP104,2,1,19,,,0.01793081641436368,8.05158796880589e-06,,
BAP104,2,1,20,,,0.5637578794682079,0.0009226956404246126,,
BAP104,2,1,21,,,0.026781441353169434,1.077241173289811e-05,,
BAP104,2,1,22,,,0.01865813400795427,5.237614196894714e-05,,
BAP104,2,1,23,,,0.18361466400091128,0.0008828634159349938,,
BAP104,2,1,24,,,0.03417888219855793,0.0001414046068094321,,
BAP104,2,1,25,,,0.026354849405479025,2.220287437243739e-05,,
BAP104,2,1,26,,,0.23262518977772897,0.0001554553986836409,,
BAP104,2,1,27,,,0.047324472787629655,0.00016824719632625566,,
BAP104,2,1,28,,,0.03867274875053664,1.3536375457168872e-05,,
BAP104,2,1,29,,,0.0757294760177151,0.000354972886762956,,
BAP104,2,1,30,,,0.017887209633560115,1.9749472670671887e-05,,
BAP104,2,2,1,,,0.009383190208385166,1.6569349887043693e-06,,
BAP104,2,2,2,,,0.07794804134951225,0.00015256048935342764,,
BAP104,2,2,3,,,0.0515863313140942,0.00039109316437101806,,
BAP104,2,2,4,,,0.020988923894021808,1.6049642862834894e-05,,
BAP104,2,2,5,,,0.07109983343548248,0.0002778745050877634,,
BAP104,2,2,6,,,0.03982994046624994,0.00037076339029962804,,
BAP104,2,2,7,,,0.027369294229409716,3.0651306163491866e-05,,
BAP104,2,2,8,,,0.04823532517440743,1.7303036711615058e-05,,
BAP104,2,2,9,,,1.6587986403520656,0.0008454456173497525,,
BAP104,2,2,10,,,0.023449798278179286,0.0001602587124224305,,
BAP104,2,2,11,,,0.028698546751529146,2.9929950045507912e-05,,
BAP104,2,2,12,,,0.009207363802102478,7.319128734664703e-05,,
BAP104,2,2,13,,,0.1267861885375659,0.0005357871728293164,,
BAP104,2,2,14,,,0.02468170300164475,3.845485437305564e-05,,
BAP104,2,2,15,,,0.17108056977578268,0.00014606904615346622,,
BAP104,2,2,16,,,0.03552024227821068,0.0006179885275175481,,
BAP104,2,2,17,,,0.02220436964080019,4.693069122379902e-06,,
BAP104,2,2,18,,,0.016750277817132866,5.322940687721881e-05,,
BAP104,2,2,19,,,0.028723015234670378,1.6080027421852683e-05,,
BAP104,2,2,20,,,0.19491542970001607,0.0007502755548487463,,
BAP104,2,2,21,,,0.015365799958094032,7.524034246412422e-06,,
BAP104,2,2,22,,,0.021368929657114264,3.5451164167296703e-05,,
BAP104,2,2,23,,,0.5057918046542853,0.0008992075648686505,,
BAP104,2,2,24,,,0.007131441256680167,0.00017948705959958637,,
BAP104,2,2,25,,,0.030505278506899432,1.4191593717698979e-05,,
BAP104,2,2,26,,,0.42665113927510345,0.0004093789306718829,,
BAP104,2,2,27,,,0.030618647069395995,1.713732331304132e-05,,
BAP104,2,2,28,,,0.1037390567607029,0.0002355647318093916,,
BAP104,2,2,29,,,0.02249308077957229,4.686439767173972e-05,,
BAP104,2,2,30,,,0.10991912650756919,0.00044211035900216166,,
BAP104,2,3,1,,,0.025511194464802787,1.4439108529192948e-05,,
BAP104,2,3,2,,,0.01863510759992615,1.817939676152424e-05,,
BAP104,2,3,3,,,0.03845273286819015,0.0004898782442558798,,
BAP104,2,3,4,,,0.020166336533217522,3.352475332823885e-05,,
BAP104,2,3,5,,,0.030218791093690196,9.554730754568721e-05,,
BAP104,2,3,6,,,0.07580029361952867,3.059907099239434e-05,,
BAP104,2,3,7,,,0.03338013247602478,0.00012713601277827857,,
BAP104,2,3,8,,,0.049149453344102395,0.00020319676219732622,,
BAP104,2,3,9,,,0.0780661769125405,0.00011758986890770996,,
BAP104,2,3,10,,,0.025352977117076864,0.00021757096872745496,,
BAP104,2,3,11,,,0.038014616297843896,0.00020274462918327003,,
BAP104,2,3,12,,,0.025780544979172884,1.6830811542768482e-05,,
BAP104,2,3,13,,,0.027163371166429008,3.168829163620839e-06,,
BAP104,2,3,14,,,0.732996319722083,0.00042683301770907406,,
BAP104,2,3,15,,,0.041236883239988184,2.98222531535663e-06,,
BAP104,2,3,16,,,0.04138274898036705,4.7494657227161214e-06,,
BAP104,2,3,17,,,0.03969352792623196,9.117426320862745e-07,,
BAP104,2,3,18,,,0.0851377868868719,0.0011963372060120655,,
BAP104,2,3,19,,,0.15454879893269508,0.0001552624654591595,,
BAP104,2,3,20,,,0.010535324947618418,2.3264793661438032e-05,,
BAP104,2,3,21,,,0.022891395765062397,4.4340946581320894e-05,,
BAP104,2,3,22,,,0.04607366358046343,0.00024072573336897455,,
BAP104,2,3,23,,,0.02193426337922518,2.2124999760669176e-05,,
BAP104,2,3,24,,,0.04258461797815647,2.4609162357460617e-05,,
BAP104,2,3,25,,,0.03381578872444309,6.4608928404111995e-06,,
BAP104,2,3,26,,,0.08914515480454212,0.00010094286566720754,,
BAP104,2,3,27,,,0.03259174170332106,1.2021593092212556e-05,,
BAP104,2,3,28,,,0.02047491884062188,3.243778423516624e-05,,
BAP104,2,3,29,,,0.19670988711046936,7.879482431285932e-05,,
BAP104,2,3,30,,,0.023965950892400528,0.00010643833283181803,,
BAP104,2,4,1,,,0.026644217202961,6.071037179139033e-06,,
BAP104,2,4,2,,,0.1859481888732514,0.00029357608478905613,,
BAP104,2,4,3,,,0.0432983541276535,1.2089795244030511e-05,,
BAP104,2,4,4,,,0.1061986104746742,0.000528562425808394,,
BAP104,2,4,5,,,0.040696223439601706,2.1415642364022726e-05,,
BAP104,2,4,6,,,0.0848653841934851,0.0001075205268742949,,
BAP104,2,4,7,,,0.022768946756105572,5.831446383088769e-06,,
BAP104,2,4,8,,,0.11353419881361886,8.091869304286986e-05,,
BAP104,2,4,9,,,0.020787158834004466,1.575667746198245e-05,,
BAP104,2,4,10,,,0.044673528714407496,6.111884197753143e-06,,
BAP104,2,4,11,,,0.1441259960221486,0.0015157222652291175,,
BAP104,2,4,12,,,0.01369902050443245,9.070049045873936e-05,,
BAP104,2,4,13,,,0.028173388407039562,2.2269552182738485e-05,,
BAP104,2,4,14,,,0.023369333981078662,6.055096672041169e-05,,
BAP104,2,4,15,,,0.01143868742668795,2.061410648686573e-05,,
BAP104,2,4,16,,,0.22574301784144488,0.0003350927920286844,,
BAP104,2,4,17,,,0.048979975779531275,0.0006628725505018764,,
BAP104,2,4,18,,,0.019919058297191226,1.9245511074172596e-05,,
BAP104,2,4,19,,,0.033862937184808685,1.6278784040790525e-05,,
BAP104,2,4,20,,,0.3752245277872967,0.00041501578694808533,,
BAP104,2,4,21,,,0.09954616546296588,0.0006835336686045757,,
BAP104,2,4,22,,,0.024844360295523414,2.3748161760295856e-05,,
BAP104,2,4,23,,,0.04060158657588132,1.0378009218453384e-05,,
BAP104,2,4,24,,,0.12867228188446203,8.734158022281529e-05,,
BAP104,2,4,25,,,0.014429946019596672,1.8206788599657927e-05,,
BAP104,2,4,26,,,0.2699196923109759,0.00020114533679281373,,
BAP104,2,4,27,,,0.22491437344198673,0.00038562968426754206,,
BAP104,2,4,28,,,0.005262079592498919,0.0004310279823173908,,
BAP104,2,4,29,,,0.02520423477536743,2.0926253433095086e-05,,
BAP104,2,4,30,,,0.2188420729970857,0.00019391059902267634,,
BAP104,2,5,1,,,0.020480055151408827,0.00020186080922304818,,
BAP104,2,5,2,,,0.08863044402707766,0.00011535654536689139,,
BAP104,2,5,3,,,0.08588448321556133,0.0002752970059419348,,
BAP104,2,5,4,,,0.17572565648062238,0.000344743722517918,,
BAP104,2,5,5,,,0.023819266079536227,0.00039480332201948567,,
BAP104,2,5,6,,,0.007303587600639313,3.6759987507469958e-06,,
BAP104,2,5,7,,,0.03052296559175359,1.0072553845492825e-05,,
BAP104,2,5,8,,,0.0546658989897114,1.5001457862783861e-05,,
BAP104,2,5,9,,,0.05202227141494214,3.447048585469591e-05,,
BAP104,2,5,10,,,0.010415647891596476,3.4665991193255105e-05,,
BAP104,2,5,11,,,0.18700282896704645,0.0001707738949443365,,
BAP104,2,5,12,,,0.08419922606136644,0.0002837601554313683,,
BAP104,2,5,13,,,0.09239882509142594,0.0003653221188925042,,
BAP104,2,5,14,,,0.03442324051469478,1.938525107621128e-05,,
BAP104,2,5,15,,,0.09937878414809032,0.00038851417721514253,,
BAP104,2,5,16,,,0.03412056818167222,1.1970061235239222e-05,,
BAP104,2,5,17,,,0.19122815663144682,0.00034003897885602615,,
BAP104,2,5,18,,,0.013167008876744622,3.7430788418749376e-06,,
BAP104,2,5,19,,,0.014003842592548528,1.724005570393849e-05,,
BAP104,2,5,20,,,0.06964458278521801,0.0002964112005738058,,
BAP104,2,5,21,,,0.33534512329490773,0.0004815561331635541,,
BAP104,2,5,22,,,0.026088687518557974,6.6973322003133185e-06,,
BAP104,2,5,23,,,0.23254161853426192,8.455626648237636e-05,,
BAP104,2,5,24,,,0.025688238554366836,4.930737597017649e-06,,
BAP104,2,5,25,,,0.032626687832265265,1.8058763612458e-05,,
BAP104,2,5,26,,,0.09154704327573157,9.043793720929575e-05,,
BAP104,2,5,27,,,0.027098605182886877,7.483878743561366e-06,,
BAP104,2,5,28,,,0.4953886155186834,0.0006107560095867035,,
BAP104,2,5,29,,,0.026825909501787145,3.8009389056960844e-05,,
BAP104,2,5,30,,,0.00677531104569924,3.6449435487488818e-06,,
BAP104,3,1,1,,,0.05003078747325308,0.00037724808872842554,,
BAP104,3,1,2,,,0.004394168206396367,8.228194852759056e-05,,
BAP104,3,1,3,,,0.010091690944832421,9.065979929836018e-05,,
BAP104,3,1,4,0.0,0.0,0.014062940784342406,5.0944752847853095e-05,0.014062940784342406,5.0944752847853095e-05
BAP104,3,1,5,,,0.002773100104276049,1.943139315202779e-05,,
BAP104,3,1,6,,,0.005148397816721222,9.475011243682636e-06,,
BAP104,3,1,7,,,0.005866203832541057,8.196462785627754e-06,,
BAP104,3,1,8,,,0.18917321934565462,0.0004171364466457496,,
BAP104,3,1,9,,,0.005757131686766145,1.9798459759853905e-05,,
BAP104,3,1,10,,,0.0018035701838508382,3.49427355709437e-05,,
BAP104,3,1,11,,,0.007079588687497291,1.736427632622036e-05,,
BAP104,3,1,12,,,0.008400556881172989,0.0002836978089757993,,
BAP104,3,1,13,,,0.004905011375052612,3.875991662085497e-05,,
BAP104,3,1,14,,,0.0056033047924102086,0.0003665373922606519,,
BAP104,3,1,15,,,2.0049948437899795e-33,1.5403765565264018e-34,,
BAP104,3,1,16,,,0.013315959517189377,2.833405839182248e-06,,
BAP104,3,1,17,0.0,0.0,2.0049948437899795e-33,1.5403765565264018e-34,2.0049948437899795e-33,1.5403765565264018e-34
BAP104,3,1,18,,,0.017015093665629453,2.6529922111318786e-05,,
BAP104,3,1,19,0.0,0.0,0.0052195939602907755,3.0624514179558923e-07,0.0052195939602907755,3.0624514179558923e-07
BAP104,3,1,20,,,2.0049948437899795e-33,1.5403765565264018e-34,,
BAP104,3,1,21,,,0.028990397732595433,2.4598490231191305e-05,,
BAP104,3,1,22,0.0,0.0,0.0052830321085031075,6.848900247421455e-07,0.0052830321085031075,6.848900247421455e-07
BAP104,3,1,23,0.0,0.0,2.0049948437899795e-33,1.5403765565264018e-34,2.0049948437899795e-33,1.5403765565264018e-34
BAP104,3,1,24,,,0.008031752552018174,1.037477305975575e-05,,
BAP104,3,1,25,,,0.007189476102473715,1.279936878056491e-06,,
BAP104,3,1,26,,,0.005982515462134467,2.2014803688929683e-05,,
BAP104,3,1,27,,,0.008314263383898988,7.148725161594831e-06,,
BAP104,3,1,28,,,0.1071751134740121,8.215623536560067e-05,,
BAP104,3,1,29,0.0,0.0,0.0033757968123935478,4.888902916256748e-06,0.0033757968123935478,4.888902916256748e-06
BAP104,3,1,30,,,0.004153265038067358,5.152089152930948e-06,,
BAP104,3,2,1,,,0.033680012775019814,2.1983493908769423e-05,,
BAP104,3,2,2,,,0.10506258621214254,0.0003604459046162568,,
BAP104,3,2,3,0.0,0.0,0.01246864003212528,0.00023350372134375416,0.01246864003212528,0.00023350372134375416
BAP104,3,2,4,,,0.01295770238783623,5.651951076142957e-05,,
BAP104,3,2,5,,,0.024770877221017375,2.431639020249821e-05,,
BAP104,3,2,6,,,0.09621668488144994,4.038912015481674e-05,,
BAP104,3,2,7,,,0.05056688871568935,0.0006182251355552386,,
BAP104,3,2,8,,,0.016116771682754043,2.0874628022744405e-05,,
BAP104,3,2,9,0.0,0.0,0.11021098982953097,0.0005458296490558212,0.11021098982953097,0.0005458296490558212
BAP104,3,2,10,,,0.02602984384911878,0.0003576940500801585,,
BAP104,3,2,11,,,0.022707041615006578,6.93430919007067e-05,,
BAP104,3,2,12,0.0,0.0,0.005899930300406108,7.047938650292083e-06,0.005899930300406108,7.047938650292083e-06
BAP104,3,2,13,,,0.05401709644863334,0.00017980143370041398,,
BAP104,3,2,14,,,0.019821321273318933,1.2135266137430973e-05,,
BAP104,3,2,15,,,0.005940038244129577,2.727474918936994e-05,,
BAP104,3,2,16,,,0.060601467693543874,0.00022317475361537218,,
BAP104,3,2,17,,,0.014385216568118156,4.501102637362096e-05,,
BAP104,3,2,18,,,0.08175358109030176,0.0005124289880048345,,
BAP104,3,2,19,,,0.09493527631871626,0.00013747580290158362,,
BAP104,3,2,20,,,0.15422921190806443,0.0006363042513043171,,
BAP104,3,2,21,0.0,0.0,0.0012812715400006573,9.440513259796163e-06,0.0012812715400006573,9.440513259796163e-06
BAP104,3,2,22,,,0.005853879130132518,3.742326888825269e-05,,
BAP104,3,2,23,,,0.01089154272133282,8.505239697865161e-06,,
BAP104,3,2,24,0.0,0.0,0.005726609523278429,3.453521181117532e-06,0.005726609523278429,3.453521181117532e-06
BAP104,3,2,26,,,0.07790222469170549,0.0003093885947300325,,
BAP104,3,2,27,,,0.0025877072013316023,1.048062254567937e-05,,
BAP104,3,2,28,,,0.014552728543096059,1.1388805107870581e-05,,
BAP104,3,2,29,,,0.0032098614736663063,4.060229128575307e-05,,
BAP104,3,2,30,0.0,3.1347942367707516e-08,0.004670451264763976,4.419517983454868e-06,0.004670451264763976,4.38817004108716e-06
BAP104,3,3,1,,,0.013624227763948473,0.000125762852570786,,
BAP104,3,3,2,,,0.018324656077111118,0.0002579082817914682,,
BAP104,3,3,3,,,0.006056882862725679,9.82734223551505e-06,,
BAP104,3,3,4,,,0.07499914635192403,0.0010106348175036668,,
BAP104,3,3,5,,,0.03468650345975234,0.0001560591260308056,,
BAP104,3,3,6,,,0.005429044123698766,2.0310505927886313e-05,,
BAP104,3,3,7,,,0.015275947246460482,5.344197731480725e-06,,
BAP104,3,3,8,,,0.0090665693594676,3.516985977940398e-05,,
BAP104,3,3,9,,,0.06259396502250728,8.211703975546093e-05,,
BAP104,3,3,10,0.0,0.0,0.0064021235258256235,8.277558191613303e-06,0.0064021235258256235,8.277558191613303e-06
BAP104,3,3,11,,,0.0062574353331477,1.607818812107417e-05,,
BAP104,3,3,12,,,0.0609818597391376,1.2330488881582161e-05,,
BAP104,3,3,13,0.0,9.337144787216005e-06,0.011930069134566477,7.983874007244028e-05,0.011930069134566477,7.050159528522427e-05
BAP104,3,3,14,,,0.014092562403064259,4.846839372955051e-05,,
BAP104,3,3,15,,,0.12305769880872436,0.0002985471549117022,,
BAP104,3,3,16,,,0.011110660729662755,0.0002971469284974408,,
BAP104,3,3,17,,,0.00813968479980715,1.7523294763020546e-05,,
BAP104,3,3,18,0.0,0.0,0.013080737142727623,1.0995990241379125e-05,0.013080737142727623,1.0995990241379125e-05
BAP104,3,3,19,,,0.16595805377864845,7.445044174313278e-05,,
BAP104,3,3,20,,,0.018522602016824135,4.249392149412615e-05,,
BAP104,3,3,21,,,0.013462512786321738,2.51379944947327e-05,,
BAP104,3,3,22,0.0,0.0,0.002041541903995532,1.0444705424629192e-05,0.002041541903995532,1.0444705424629192e-05
BAP104,3,3,23,,,0.010642987344172876,0.00019022967971568463,,
BAP104,3,3,24,,,0.011324340164764026,3.9212675800230734e-05,,
BAP104,3,3,25,0.0,6.946290946143804e-35,0.0033951666466177357,5.969418305545125e-06,0.0033951666466177357,5.969418305545125e-06
BAP104,3,3,26,,,0.014379223236601055,9.869834791305982e-06,,
BAP104,3,3,27,,,0.09179656253641522,0.000194306416900958,,
BAP104,3,3,28,,,0.014035937744739001,3.413603569004711e-05,,
BAP104,3,3,29,0.0,0.0,0.0005287238726103662,2.8836435549945353e-06,0.0005287238726103662,2.8836435549945353e-06
BAP104,3,3,30,,,0.060175650020572305,0.00011286289557568274,,
BAP104,3,4,1,,,0.029491784863743667,0.00012169908316336664,,
BAP104,3,4,2,,,0.011113425589650162,2.3409420321561054e-05,,
BAP104,3,4,3,,,0.018108115948849514,1.330918792670527e-05,,
BAP104,3,4,4,0.0,1.3677302204210949e-34,0.0035490193110916768,2.343834344299348e-05,0.0035490193110916768,2.343834344299348e-05
BAP104,3,4,5,,,0.16749166573623622,0.00045904927862555693,,
BAP104,3,4,6,0.0,2.823110889220081e-06,0.0021193625413320665,4.155748184504309e-06,0.0021193625413320665,1.3326372952842283e-06
BAP104,3,4,7,,,0.0032138400083931784,1.5116945539925872e-05,,
BAP104,3,4,8,,,0.016028432473778866,3.239347933937927e-05,,
BAP104,3,4,9,0.0,0.0,0.018915379076847046,1.46956135052916e-05,0.018915379076847046,1.46956135052916e-05
BAP104,3,4,10,,,0.05102283132226472,8.750675134149179e-05,,
BAP104,3,4,11,,,0.06152943749555128,0.000577022852602221,,
BAP104,3,4,12,0.0,0.0,0.00020943320784336657,3.154793234281428e-05,0.00020943320784336657,3.154793234281428e-05
BAP104,3,4,13,0.0,0.0,0.0023941774800511745,1.0446828632052307e-05,0.0023941774800511745,1.0446828632052307e-05
BAP104,3,4,14,,,0.004851223899929973,1.2696499036380272e-05,,
BAP104,3,4,15,,,0.010267979148942228,3.8969559327520525e-06,,
BAP104,3,4,16,,,0.06338484015156884,7.734895619406e-05,,
BAP104,3,4,17,,,0.018234123284438283,0.00034265771525166346,,
BAP104,3,4,18,,,0.022508524434136992,2.7072633529030567e-05,,
BAP104,3,4,19,,,0.028745225866042626,4.0050917677643725e-05,,
BAP104,3,4,20,,,0.029436011314963414,0.0005674324012127053,,
BAP104,3,4,21,,,0.007863789346696192,1.1103031576738732e-05,,
BAP104,3,4,22,,,0.013985689632007841,2.018729439840274e-05,,
BAP104,3,4,23,,,0.05988243593331407,0.00014751170560068605,,
BAP104,3,4,24,,,0.031146002821100114,0.0004908199856415539,,
BAP104,3,4,25,,,0.011700281583014983,2.6692890187351493e-05,,
BAP104,3,4,26,0.0,0.0,0.0007909688272337802,3.368535319674231e-06,0.0007909688272337802,3.368535319674231e-06
BAP104,3,4,27,,,0.044207899004268816,1.9556957887213566e-05,,
BAP104,3,4,28,,,0.011689849837863815,2.350354336236172e-05,,
BAP104,3,4,29,,,0.02197096281215602,3.181806217767486e-05,,
BAP104,3,4,30,,,0.15449047567526286,0.000341944540786992,,
BAP104,3,5,1,,,0.03340970844165899,0.0002069644286426128,,
BAP104,3,5,2,0.0,0.0,0.0018581498939235375,2.6944078124346723e-06,0.0018581498939235375,2.6944078124346723e-06
BAP104,3,5,3,,,0.010655247907148554,1.0663576065360676e-05,,
BAP104,3,5,4,,,0.06600000552132555,0.00020608183561040004,,
BAP104,3,5,5,,,0.03214023227432364,0.00012177555404549441,,
BAP104,3,5,6,,,0.006762798625950651,3.8841780345526494e-05,,
BAP104,3,5,7,,,0.010925485106572352,1.3939392634303735e-05,,
BAP104,3,5,8,,,0.0057153331950701835,1.393290667450186e-05,,
BAP104,3,5,9,,,0.6711101931389886,0.0003290951852234227,,
BAP104,3,5,10,,,0.01966074640594243,1.0497317227859002e-05,,
BAP104,3,5,11,0.0,0.0,0.00233647366080726,1.3771922430782362e-06,0.00233647366080726,1.3771922430782362e-06
BAP104,3,5,12,,,0.018940961787287932,2.6592876475195104e-05,,
BAP104,3,5,13,0.0,0.0,0.0006525731549468352,1.4661372867650334e-06,0.0006525731549468352,1.4661372867650334e-06
BAP104,3,5,14,,,0.0928825470124734,0.00018543450238291958,,
BAP104,3,5,15,0.0,0.0,0.02271842485935056,3.77076506811984e-05,0.02271842485935056,3.77076506811984e-05
BAP104,3,5,16,,,0.00598099701325693,1.645785433407367e-05,,
BAP104,3,5,17,0.0,4.1900450976805954e-35,0.011372471985028344,0.00024189600011878992,0.011372471985028344,0.00024189600011878992
BAP104,3,5,18,,,0.012400194958958524,3.4175916477325525e-05,,
BAP104,3,5,19,,,0.011403588874032118,1.248180768958697e-05,,
BAP104,3,5,20,,,0.005596662698312252,1.8153983801193218e-05,,
BAP104,3,5,21,,,0.04286339819626096,0.0003814411177561782,,
BAP104,3,5,22,,,0.08789796409696646,0.0002882721480488842,,
BAP104,3,5,23,,,0.01986542341316144,0.0001423708491941279,,
BAP104,3,5,24,0.0,0.0,0.013055278044196207,3.4333022565834914e-05,0.013055278044196207,3.4333022565834914e-05
BAP104,3,5,25,,,0.018400652409132117,1.810138521029126e-05,,
BAP104,3,5,26,,,0.035633355302019276,9.318888231540428e-05,,
BAP104,3,5,27,,,0.004226614846384904,1.664545740476441e-05,,
BAP104,3,5,28,,,0.02745239677418562,9.57752909154406e-05,,
BAP104,3,5,29,,,0.06414912026116827,0.00010062273845646866,,
BAP104,3,5,30,,,0.0290951149132646,0.0003563187359312755,,
BAP106,2,1,1,,,0.025350347271816953,0.0004883338352553614,,
BAP106,2,1,2,,,0.10647402572564046,0.0008033947613658172,,
BAP106,2,1,3,,,0.0009748134794668743,1.6321816567374595e-05,,
BAP106,2,1,4,,,0.00539299952585896,1.8267208625848977e-05,,
BAP106,2,1,5,,,6.559608425519145e-05,1.1741287613121008e-05,,
BAP106,2,1,6,,,8.574158743131616e-35,7.492821822252611e-36,,
BAP106,2,1,7,,,0.169128865577716,0.0016713283790219893,,
BAP106,2,1,8,,,0.049969030580921434,0.00017284706945728534,,
BAP106,2,1,9,,,0.0970910895036699,0.0003472659707757506,,
